state,district,active,confirmed,deceased,recovered,date
Maharashtra,Yavatmal,76,95,0,19,5/8/2020
Maharashtra,Yavatmal,76,95,0,19,5/9/2020
Maharashtra,Yavatmal,77,96,0,19,5/10/2020
Maharashtra,Yavatmal,57,97,0,40,5/11/2020
Maharashtra,Yavatmal,49,98,0,49,5/12/2020
Maharashtra,Yavatmal,50,99,0,49,5/13/2020
Maharashtra,Yavatmal,49,99,0,50,5/14/2020
Maharashtra,Yavatmal,49,99,0,50,5/15/2020
Maharashtra,Yavatmal,49,99,0,50,5/16/2020
Maharashtra,Yavatmal,12,99,0,87,5/17/2020
Maharashtra,Yavatmal,12,100,0,88,5/18/2020
Maharashtra,Yavatmal,12,100,0,88,5/19/2020
Maharashtra,Yavatmal,13,102,0,89,5/20/2020
Maharashtra,Yavatmal,22,111,0,89,5/21/2020
Maharashtra,Yavatmal,22,113,0,91,5/22/2020
Maharashtra,Yavatmal,22,113,0,91,5/23/2020
Maharashtra,Yavatmal,22,113,0,91,5/24/2020
Maharashtra,Other States*,11,11,0,0,4/21/2020
Maharashtra,Other States*,13,15,2,0,4/22/2020
Maharashtra,Other States*,15,17,2,0,4/23/2020
Maharashtra,Unknown,1362,1362,0,0,4/21/2020
Maharashtra,Unknown,431,431,0,0,4/22/2020
Maharashtra,Unknown,778,778,0,0,4/23/2020
Maharashtra,Unknown,204,390,18,168,4/24/2020
Maharashtra,Unknown,428,522,0,94,4/27/2020
Maharashtra,Unknown,0,1,31,106,4/28/2020
Maharashtra,Unknown,0,1008,0,106,5/1/2020
Maharashtra,Unknown,0,0,0,121,5/2/2020
Maharashtra,Unknown,0,1567,35,350,5/4/2020
Maharashtra,Unknown,0,0,0,354,5/5/2020
Maharashtra,Unknown,0,0,0,275,5/6/2020
Maharashtra,Unknown,0,0,0,207,5/7/2020
Maharashtra,Unknown,-169,0,0,169,5/8/2020
Maharashtra,Unknown,-330,0,0,330,5/9/2020
Maharashtra,Unknown,-729,0,0,729,5/10/2020
Maharashtra,Unknown,-476,0,54,422,5/13/2020
Maharashtra,Unknown,-512,0,0,512,5/14/2020
Maharashtra,Unknown,-505,0,0,505,5/15/2020
Maharashtra,Unknown,800,2078,76,1202,5/19/2020
Maharashtra,Unknown,-644,35,0,679,5/20/2020
Maharashtra,Unknown,-1408,0,0,1408,5/21/2020
Maharashtra,Unknown,-857,0,0,857,5/22/2020
Maharashtra,Unknown,-821,0,0,821,5/23/2020
Maharashtra,Nanded,1,1,0,0,4/23/2020
Maharashtra,Nanded,1,1,0,0,4/24/2020
Maharashtra,Nanded,1,1,0,0,4/25/2020
Maharashtra,Nanded,1,1,0,0,4/26/2020
Maharashtra,Nanded,1,1,0,0,4/27/2020
Maharashtra,Nanded,3,3,0,0,4/28/2020
Maharashtra,Nanded,3,3,0,0,4/29/2020
Maharashtra,Nanded,3,3,0,0,4/30/2020
Maharashtra,Nanded,2,3,1,0,5/1/2020
Maharashtra,Nanded,3,4,1,0,5/2/2020
Maharashtra,Nanded,30,31,1,0,5/3/2020
Maharashtra,Nanded,30,31,1,0,5/4/2020
Maharashtra,Nanded,29,31,2,0,5/5/2020
Maharashtra,Nanded,29,31,2,0,5/6/2020
Maharashtra,Nanded,30,32,2,0,5/7/2020
Maharashtra,Nanded,30,32,2,0,5/8/2020
Maharashtra,Nanded,30,33,3,0,5/9/2020
Maharashtra,Nanded,40,43,3,0,5/10/2020
Maharashtra,Nanded,41,45,4,0,5/11/2020
Maharashtra,Nanded,42,46,4,0,5/12/2020
Maharashtra,Nanded,53,57,4,0,5/13/2020
Maharashtra,Nanded,53,57,4,0,5/14/2020
Maharashtra,Nanded,52,57,4,1,5/15/2020
Maharashtra,Nanded,31,59,4,24,5/16/2020
Maharashtra,Nanded,41,69,4,24,5/17/2020
Maharashtra,Nanded,45,78,4,29,5/18/2020
Maharashtra,Nanded,45,78,4,29,5/19/2020
Maharashtra,Nanded,47,80,4,29,5/20/2020
Maharashtra,Nanded,54,92,4,34,5/21/2020
Maharashtra,Nanded,57,98,4,37,5/22/2020
Maharashtra,Nanded,50,98,5,43,5/23/2020
Maharashtra,Nanded,50,98,5,43,5/24/2020
Maharashtra,Other States,19,21,2,0,4/24/2020
Maharashtra,Other States,23,25,2,0,4/25/2020
Maharashtra,Other States,23,25,2,0,4/26/2020
Maharashtra,Other States,23,25,2,0,4/27/2020
Maharashtra,Other States,23,25,2,0,4/28/2020
Maharashtra,Other States,23,25,2,0,4/29/2020
Maharashtra,Other States,24,26,2,0,4/30/2020
Maharashtra,Other States,23,26,3,0,5/1/2020
Maharashtra,Other States,23,27,4,0,5/2/2020
Maharashtra,Other States,24,28,4,0,5/3/2020
Maharashtra,Other States,24,28,4,0,5/4/2020
Maharashtra,Other States,25,30,5,0,5/5/2020
Maharashtra,Other States,26,32,6,0,5/6/2020
Maharashtra,Other States,26,34,8,0,5/7/2020
Maharashtra,Bhandara,1,1,0,0,4/28/2020
Maharashtra,Bhandara,1,1,0,0,4/29/2020
Maharashtra,Bhandara,1,1,0,0,4/30/2020
Maharashtra,Bhandara,1,1,0,0,5/1/2020
Maharashtra,Bhandara,1,1,0,0,5/2/2020
Maharashtra,Bhandara,1,1,0,0,5/3/2020
Maharashtra,Bhandara,1,1,0,0,5/4/2020
Maharashtra,Bhandara,1,1,0,0,5/5/2020
Maharashtra,Bhandara,1,1,0,0,5/6/2020
Maharashtra,Bhandara,1,1,0,0,5/7/2020
Maharashtra,Bhandara,1,1,0,0,5/8/2020
Maharashtra,Bhandara,1,1,0,0,5/9/2020
Maharashtra,Bhandara,1,1,0,0,5/10/2020
Maharashtra,Bhandara,1,1,0,0,5/11/2020
Maharashtra,Bhandara,1,1,0,0,5/12/2020
Maharashtra,Bhandara,1,1,0,0,5/13/2020
Maharashtra,Bhandara,1,1,0,0,5/14/2020
Maharashtra,Bhandara,1,1,0,0,5/15/2020
Maharashtra,Bhandara,0,1,0,1,5/16/2020
Maharashtra,Bhandara,2,3,0,1,5/17/2020
Maharashtra,Bhandara,2,3,0,1,5/18/2020
Maharashtra,Bhandara,2,3,0,1,5/19/2020
Maharashtra,Bhandara,6,7,0,1,5/20/2020
Maharashtra,Bhandara,8,9,0,1,5/21/2020
Maharashtra,Bhandara,8,9,0,1,5/22/2020
Maharashtra,Bhandara,8,9,0,1,5/23/2020
Maharashtra,Bhandara,8,9,0,1,5/24/2020
Maharashtra,Ahmednagar,17,42,2,23,5/2/2020
Maharashtra,Ahmednagar,17,43,2,24,5/3/2020
Maharashtra,Ahmednagar,17,43,2,24,5/4/2020
Maharashtra,Ahmednagar,27,53,2,24,5/5/2020
Maharashtra,Ahmednagar,27,53,2,24,5/6/2020
Maharashtra,Ahmednagar,22,53,2,29,5/7/2020
Maharashtra,Ahmednagar,22,53,2,29,5/8/2020
Maharashtra,Ahmednagar,29,60,2,29,5/9/2020
Maharashtra,Ahmednagar,31,63,3,29,5/10/2020
Maharashtra,Ahmednagar,27,63,3,33,5/11/2020
Maharashtra,Ahmednagar,27,64,3,34,5/12/2020
Maharashtra,Ahmednagar,27,64,3,34,5/13/2020
Maharashtra,Ahmednagar,32,70,3,35,5/14/2020
Maharashtra,Ahmednagar,33,71,3,35,5/15/2020
Maharashtra,Ahmednagar,34,72,3,35,5/16/2020
Maharashtra,Ahmednagar,37,75,3,35,5/17/2020
Maharashtra,Ahmednagar,44,84,5,35,5/18/2020
Maharashtra,Ahmednagar,44,84,5,35,5/19/2020
Maharashtra,Ahmednagar,16,64,5,43,5/20/2020
Maharashtra,Ahmednagar,18,66,5,43,5/21/2020
Maharashtra,Ahmednagar,23,71,5,43,5/22/2020
Maharashtra,Ahmednagar,24,72,5,43,5/23/2020
Maharashtra,Ahmednagar,22,72,5,45,5/24/2020
Maharashtra,Beed,0,1,0,1,5/2/2020
Maharashtra,Beed,0,1,0,1,5/3/2020
Maharashtra,Beed,0,1,0,1,5/4/2020
Maharashtra,Beed,0,1,0,1,5/5/2020
Maharashtra,Beed,0,1,0,1,5/6/2020
Maharashtra,Beed,0,1,0,1,5/7/2020
Maharashtra,Beed,0,1,0,1,5/8/2020
Maharashtra,Beed,0,1,0,1,5/9/2020
Maharashtra,Beed,0,1,0,1,5/10/2020
Maharashtra,Beed,0,1,0,1,5/11/2020
Maharashtra,Beed,0,1,0,1,5/12/2020
Maharashtra,Beed,0,1,0,1,5/13/2020
Maharashtra,Beed,0,1,0,1,5/14/2020
Maharashtra,Beed,0,1,0,1,5/15/2020
Maharashtra,Beed,0,1,0,1,5/16/2020
Maharashtra,Beed,2,3,0,1,5/17/2020
Maharashtra,Beed,2,3,0,1,5/18/2020
Maharashtra,Beed,2,3,0,1,5/19/2020
Maharashtra,Beed,4,5,0,1,5/20/2020
Maharashtra,Beed,12,13,0,1,5/21/2020
Maharashtra,Beed,25,26,0,1,5/22/2020
Maharashtra,Beed,25,26,0,1,5/23/2020
Maharashtra,Beed,25,26,0,1,5/24/2020
Maharashtra,Buldhana,1,21,1,19,5/2/2020
Maharashtra,Buldhana,1,21,1,19,5/3/2020
Maharashtra,Buldhana,1,21,1,19,5/4/2020
Maharashtra,Buldhana,3,24,1,20,5/5/2020
Maharashtra,Buldhana,3,24,1,20,5/6/2020
Maharashtra,Buldhana,-1,24,1,24,5/7/2020
Maharashtra,Buldhana,-1,24,1,24,5/8/2020
Maharashtra,Buldhana,2,24,1,21,5/9/2020
Maharashtra,Buldhana,2,24,1,21,5/10/2020
Maharashtra,Buldhana,1,25,1,23,5/11/2020
Maharashtra,Buldhana,1,25,1,23,5/12/2020
Maharashtra,Buldhana,1,25,1,23,5/13/2020
Maharashtra,Buldhana,2,26,1,23,5/14/2020
Maharashtra,Buldhana,2,26,1,23,5/15/2020
Maharashtra,Buldhana,1,26,1,24,5/16/2020
Maharashtra,Buldhana,5,30,1,24,5/17/2020
Maharashtra,Buldhana,5,30,1,24,5/18/2020
Maharashtra,Buldhana,5,30,1,24,5/19/2020
Maharashtra,Buldhana,7,34,3,24,5/20/2020
Maharashtra,Buldhana,11,38,3,24,5/21/2020
Maharashtra,Buldhana,12,39,3,24,5/22/2020
Maharashtra,Buldhana,12,39,3,24,5/23/2020
Maharashtra,Buldhana,11,39,3,25,5/24/2020
Maharashtra,Gondia,0,1,0,1,5/2/2020
Maharashtra,Gondia,0,1,0,1,5/3/2020
Maharashtra,Gondia,0,1,0,1,5/4/2020
Maharashtra,Gondia,0,1,0,1,5/5/2020
Maharashtra,Gondia,0,1,0,1,5/6/2020
Maharashtra,Gondia,0,1,0,1,5/7/2020
Maharashtra,Gondia,0,1,0,1,5/8/2020
Maharashtra,Gondia,0,1,0,1,5/9/2020
Maharashtra,Gondia,0,1,0,1,5/10/2020
Maharashtra,Gondia,0,1,0,1,5/11/2020
Maharashtra,Gondia,0,1,0,1,5/12/2020
Maharashtra,Gondia,0,1,0,1,5/13/2020
Maharashtra,Gondia,0,1,0,1,5/14/2020
Maharashtra,Gondia,0,1,0,1,5/15/2020
Maharashtra,Gondia,0,1,0,1,5/16/2020
Maharashtra,Gondia,0,1,0,1,5/17/2020
Maharashtra,Gondia,0,1,0,1,5/18/2020
Maharashtra,Gondia,0,1,0,1,5/19/2020
Maharashtra,Gondia,2,3,0,1,5/20/2020
Maharashtra,Gondia,2,3,0,1,5/21/2020
Maharashtra,Gondia,27,28,0,1,5/22/2020
Maharashtra,Gondia,38,39,0,1,5/23/2020
Maharashtra,Gondia,38,39,0,1,5/24/2020
Maharashtra,Raigad,47,76,3,26,5/2/2020
Maharashtra,Raigad,54,85,3,28,5/3/2020
Maharashtra,Raigad,54,85,3,28,5/4/2020
Maharashtra,Raigad,127,163,3,33,5/5/2020
Maharashtra,Raigad,134,175,3,38,5/6/2020
Maharashtra,Raigad,155,201,3,43,5/7/2020
Maharashtra,Raigad,165,213,3,45,5/8/2020
Maharashtra,Raigad,178,226,3,45,5/9/2020
Maharashtra,Raigad,182,230,3,45,5/10/2020
Maharashtra,Raigad,161,262,3,98,5/11/2020
Maharashtra,Raigad,167,275,10,98,5/12/2020
Maharashtra,Raigad,200,308,10,98,5/13/2020
Maharashtra,Raigad,218,327,11,98,5/14/2020
Maharashtra,Raigad,281,392,12,99,5/15/2020
Maharashtra,Raigad,303,414,12,99,5/16/2020
Maharashtra,Raigad,330,445,16,99,5/17/2020
Maharashtra,Raigad,357,472,16,99,5/18/2020
Maharashtra,Raigad,357,472,16,99,5/19/2020
Maharashtra,Raigad,407,532,16,109,5/20/2020
Maharashtra,Raigad,426,556,16,114,5/21/2020
Maharashtra,Raigad,370,581,17,194,5/22/2020
Maharashtra,Raigad,404,616,17,195,5/23/2020
Maharashtra,Raigad,402,616,17,197,5/24/2020
Maharashtra,Other State,26,34,8,0,5/8/2020
Maharashtra,Other State,27,35,8,0,5/9/2020
Maharashtra,Other State,27,36,9,0,5/10/2020
Maharashtra,Other State,31,41,10,0,5/11/2020
Maharashtra,Other State,31,41,10,0,5/12/2020
Maharashtra,Other State,31,41,10,0,5/13/2020
Maharashtra,Other State,31,41,10,0,5/14/2020
Maharashtra,Other State,31,41,10,0,5/15/2020
Maharashtra,Other State,31,41,10,0,5/16/2020
Maharashtra,Other State,31,41,10,0,5/17/2020
Maharashtra,Other State,32,43,11,0,5/18/2020
Maharashtra,Other State,32,43,11,0,5/19/2020
Maharashtra,Other State,37,48,11,0,5/20/2020
Maharashtra,Other State,37,48,11,0,5/21/2020
Maharashtra,Other State,37,48,11,0,5/22/2020
Maharashtra,Other State,37,48,11,0,5/23/2020
Maharashtra,Other State,37,48,11,0,5/24/2020
Maharashtra,Wardha,0,1,1,0,5/11/2020
Maharashtra,Wardha,0,1,1,0,5/12/2020
Maharashtra,Wardha,0,1,1,0,5/13/2020
Maharashtra,Wardha,0,1,1,0,5/14/2020
Maharashtra,Wardha,1,2,1,0,5/15/2020
Maharashtra,Wardha,1,2,1,0,5/16/2020
Maharashtra,Wardha,1,2,1,0,5/17/2020
Maharashtra,Wardha,2,3,1,0,5/18/2020
Maharashtra,Wardha,2,3,1,0,5/19/2020
Maharashtra,Wardha,2,3,1,0,5/20/2020
Maharashtra,Wardha,2,3,1,0,5/21/2020
Maharashtra,Wardha,2,3,1,0,5/22/2020
Maharashtra,Wardha,2,3,1,0,5/23/2020
Maharashtra,Wardha,2,3,1,0,5/24/2020
Maharashtra,Gadchiroli,0,0,0,0,5/13/2020
Maharashtra,Gadchiroli,0,0,0,0,5/14/2020
Maharashtra,Gadchiroli,0,0,0,0,5/15/2020
Maharashtra,Gadchiroli,0,0,0,0,5/16/2020
Maharashtra,Gadchiroli,0,0,0,0,5/17/2020
Maharashtra,Gadchiroli,0,0,0,0,5/18/2020
Maharashtra,Gadchiroli,0,0,0,0,5/19/2020
Maharashtra,Gadchiroli,6,6,0,0,5/20/2020
Maharashtra,Gadchiroli,7,7,0,0,5/21/2020
Maharashtra,Gadchiroli,9,9,0,0,5/22/2020
Maharashtra,Gadchiroli,13,13,0,0,5/23/2020
Maharashtra,Gadchiroli,13,13,0,0,5/24/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/13/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/14/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/15/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/16/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/17/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/18/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/19/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/20/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/21/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/22/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/23/2020
Maharashtra,Mumbai Suburban,0,0,0,0,5/24/2020
Manipur,Imphal East,1,1,0,0,4/21/2020
Manipur,Imphal East,1,1,0,0,4/22/2020
Manipur,Imphal East,1,1,0,0,4/23/2020
Manipur,Imphal East,1,1,0,0,4/24/2020
Manipur,Imphal East,1,1,0,0,4/25/2020
Manipur,Imphal East,0,1,0,1,4/26/2020
Manipur,Imphal East,0,1,0,1,4/27/2020
Manipur,Imphal East,0,1,0,1,4/28/2020
Manipur,Imphal East,0,1,0,1,4/29/2020
Manipur,Imphal East,0,1,0,1,4/30/2020
Manipur,Imphal East,0,1,0,1,5/1/2020
Manipur,Imphal East,0,1,0,1,5/2/2020
Manipur,Imphal East,0,1,0,1,5/3/2020
Manipur,Imphal East,0,1,0,1,5/4/2020
Manipur,Imphal East,0,1,0,1,5/5/2020
Manipur,Imphal East,0,1,0,1,5/6/2020
Manipur,Imphal East,0,1,0,1,5/7/2020
Manipur,Imphal East,0,1,0,1,5/8/2020
Manipur,Imphal East,0,1,0,1,5/9/2020
Manipur,Imphal East,0,1,0,1,5/10/2020
Manipur,Imphal East,0,1,0,1,5/11/2020
Manipur,Imphal East,0,1,0,1,5/12/2020
Manipur,Imphal East,0,1,0,1,5/13/2020
Manipur,Imphal East,1,2,0,1,5/14/2020
Manipur,Imphal East,1,2,0,1,5/15/2020
Manipur,Imphal East,1,2,0,1,5/16/2020
Manipur,Imphal East,2,3,0,1,5/17/2020
Manipur,Imphal East,2,3,0,1,5/18/2020
Manipur,Imphal East,2,3,0,1,5/19/2020
Manipur,Imphal East,2,3,0,1,5/20/2020
Manipur,Imphal East,2,3,0,1,5/21/2020
Manipur,Imphal East,2,3,0,1,5/22/2020
Manipur,Imphal East,2,3,0,1,5/23/2020
Manipur,Imphal East,2,3,0,1,5/24/2020
Manipur,Imphal West,1,1,0,0,4/21/2020
Manipur,Imphal West,1,1,0,0,4/22/2020
Manipur,Imphal West,1,1,0,0,4/23/2020
Manipur,Imphal West,1,1,0,0,4/24/2020
Manipur,Imphal West,1,1,0,0,4/25/2020
Manipur,Imphal West,0,1,0,1,4/26/2020
Manipur,Imphal West,0,1,0,1,4/27/2020
Manipur,Imphal West,0,1,0,1,4/28/2020
Manipur,Imphal West,0,1,0,1,4/29/2020
Manipur,Imphal West,0,1,0,1,4/30/2020
Manipur,Imphal West,0,1,0,1,5/1/2020
Manipur,Imphal West,0,1,0,1,5/2/2020
Manipur,Imphal West,0,1,0,1,5/3/2020
Manipur,Imphal West,0,1,0,1,5/4/2020
Manipur,Imphal West,0,1,0,1,5/5/2020
Manipur,Imphal West,0,1,0,1,5/6/2020
Manipur,Imphal West,0,1,0,1,5/7/2020
Manipur,Imphal West,0,1,0,1,5/8/2020
Manipur,Imphal West,0,1,0,1,5/9/2020
Manipur,Imphal West,0,1,0,1,5/10/2020
Manipur,Imphal West,0,1,0,1,5/11/2020
Manipur,Imphal West,0,1,0,1,5/12/2020
Manipur,Imphal West,0,1,0,1,5/13/2020
Manipur,Imphal West,0,1,0,1,5/14/2020
Manipur,Imphal West,0,1,0,1,5/15/2020
Manipur,Imphal West,0,1,0,1,5/16/2020
Manipur,Imphal West,2,3,0,1,5/17/2020
Manipur,Imphal West,2,3,0,1,5/18/2020
Manipur,Imphal West,2,3,0,1,5/19/2020
Manipur,Imphal West,4,5,0,1,5/20/2020
Manipur,Imphal West,4,5,0,1,5/21/2020
Manipur,Imphal West,4,5,0,1,5/22/2020
Manipur,Imphal West,6,7,0,1,5/23/2020
Manipur,Imphal West,6,7,0,1,5/24/2020
Manipur,Bishnupur,0,0,0,0,5/13/2020
Manipur,Bishnupur,0,0,0,0,5/14/2020
Manipur,Bishnupur,0,0,0,0,5/15/2020
Manipur,Bishnupur,0,0,0,0,5/16/2020
Manipur,Bishnupur,0,0,0,0,5/17/2020
Manipur,Bishnupur,0,0,0,0,5/18/2020
Manipur,Bishnupur,0,0,0,0,5/19/2020
Manipur,Bishnupur,0,0,0,0,5/20/2020
Manipur,Bishnupur,0,0,0,0,5/21/2020
Manipur,Bishnupur,0,0,0,0,5/22/2020
Manipur,Bishnupur,0,0,0,0,5/23/2020
Manipur,Bishnupur,0,0,0,0,5/24/2020
Manipur,Chandel,0,0,0,0,5/13/2020
Manipur,Chandel,0,0,0,0,5/14/2020
Manipur,Chandel,0,0,0,0,5/15/2020
Manipur,Chandel,0,0,0,0,5/16/2020
Manipur,Chandel,0,0,0,0,5/17/2020
Manipur,Chandel,0,0,0,0,5/18/2020
Manipur,Chandel,0,0,0,0,5/19/2020
Manipur,Chandel,0,0,0,0,5/20/2020
Manipur,Chandel,0,0,0,0,5/21/2020
Manipur,Chandel,0,0,0,0,5/22/2020
Manipur,Chandel,0,0,0,0,5/23/2020
Manipur,Chandel,0,0,0,0,5/24/2020
Manipur,Churachandpur,0,0,0,0,5/13/2020
Manipur,Churachandpur,0,0,0,0,5/14/2020
Manipur,Churachandpur,0,0,0,0,5/15/2020
Manipur,Churachandpur,0,0,0,0,5/16/2020
Manipur,Churachandpur,1,1,0,0,5/17/2020
Manipur,Churachandpur,1,1,0,0,5/18/2020
Manipur,Churachandpur,1,1,0,0,5/19/2020
Manipur,Churachandpur,16,16,0,0,5/20/2020
Manipur,Churachandpur,16,16,0,0,5/21/2020
Manipur,Churachandpur,16,16,0,0,5/22/2020
Manipur,Churachandpur,16,16,0,0,5/23/2020
Manipur,Churachandpur,16,16,0,0,5/24/2020
Manipur,Jiribam,0,0,0,0,5/13/2020
Manipur,Jiribam,0,0,0,0,5/14/2020
Manipur,Jiribam,0,0,0,0,5/15/2020
Manipur,Jiribam,0,0,0,0,5/16/2020
Manipur,Jiribam,0,0,0,0,5/17/2020
Manipur,Jiribam,0,0,0,0,5/18/2020
Manipur,Jiribam,0,0,0,0,5/19/2020
Manipur,Jiribam,0,0,0,0,5/20/2020
Manipur,Jiribam,0,0,0,0,5/21/2020
Manipur,Jiribam,0,0,0,0,5/22/2020
Manipur,Jiribam,0,0,0,0,5/23/2020
Manipur,Jiribam,0,0,0,0,5/24/2020
Manipur,Kakching,0,0,0,0,5/13/2020
Manipur,Kakching,0,0,0,0,5/14/2020
Manipur,Kakching,0,0,0,0,5/15/2020
Manipur,Kakching,0,0,0,0,5/16/2020
Manipur,Kakching,0,0,0,0,5/17/2020
Manipur,Kakching,0,0,0,0,5/18/2020
Manipur,Kakching,0,0,0,0,5/19/2020
Manipur,Kakching,0,0,0,0,5/20/2020
Manipur,Kakching,0,0,0,0,5/21/2020
Manipur,Kakching,0,0,0,0,5/22/2020
Manipur,Kakching,0,0,0,0,5/23/2020
Manipur,Kakching,0,0,0,0,5/24/2020
Manipur,Kamjong,0,0,0,0,5/13/2020
Manipur,Kamjong,0,0,0,0,5/14/2020
Manipur,Kamjong,0,0,0,0,5/15/2020
Manipur,Kamjong,0,0,0,0,5/16/2020
Manipur,Kamjong,0,0,0,0,5/17/2020
Manipur,Kamjong,0,0,0,0,5/18/2020
Manipur,Kamjong,0,0,0,0,5/19/2020
Manipur,Kamjong,0,0,0,0,5/20/2020
Manipur,Kamjong,0,0,0,0,5/21/2020
Manipur,Kamjong,0,0,0,0,5/22/2020
Manipur,Kamjong,0,0,0,0,5/23/2020
Manipur,Kamjong,0,0,0,0,5/24/2020
Manipur,Kangpokpi,0,0,0,0,5/13/2020
Manipur,Kangpokpi,0,0,0,0,5/14/2020
Manipur,Kangpokpi,0,0,0,0,5/15/2020
Manipur,Kangpokpi,0,0,0,0,5/16/2020
Manipur,Kangpokpi,0,0,0,0,5/17/2020
Manipur,Kangpokpi,0,0,0,0,5/18/2020
Manipur,Kangpokpi,0,0,0,0,5/19/2020
Manipur,Kangpokpi,0,0,0,0,5/20/2020
Manipur,Kangpokpi,0,0,0,0,5/21/2020
Manipur,Kangpokpi,0,0,0,0,5/22/2020
Manipur,Kangpokpi,0,0,0,0,5/23/2020
Manipur,Kangpokpi,0,0,0,0,5/24/2020
Manipur,Noney,0,0,0,0,5/13/2020
Manipur,Noney,0,0,0,0,5/14/2020
Manipur,Noney,0,0,0,0,5/15/2020
Manipur,Noney,0,0,0,0,5/16/2020
Manipur,Noney,0,0,0,0,5/17/2020
Manipur,Noney,0,0,0,0,5/18/2020
Manipur,Noney,0,0,0,0,5/19/2020
Manipur,Noney,0,0,0,0,5/20/2020
Manipur,Noney,0,0,0,0,5/21/2020
Manipur,Noney,0,0,0,0,5/22/2020
Manipur,Noney,0,0,0,0,5/23/2020
Manipur,Noney,0,0,0,0,5/24/2020
Manipur,Pherzawl,0,0,0,0,5/13/2020
Manipur,Pherzawl,0,0,0,0,5/14/2020
Manipur,Pherzawl,0,0,0,0,5/15/2020
Manipur,Pherzawl,0,0,0,0,5/16/2020
Manipur,Pherzawl,0,0,0,0,5/17/2020
Manipur,Pherzawl,0,0,0,0,5/18/2020
Manipur,Pherzawl,0,0,0,0,5/19/2020
Manipur,Pherzawl,0,0,0,0,5/20/2020
Manipur,Pherzawl,0,0,0,0,5/21/2020
Manipur,Pherzawl,0,0,0,0,5/22/2020
Manipur,Pherzawl,0,0,0,0,5/23/2020
Manipur,Pherzawl,0,0,0,0,5/24/2020
Manipur,Senapati,0,0,0,0,5/13/2020
Manipur,Senapati,0,0,0,0,5/14/2020
Manipur,Senapati,0,0,0,0,5/15/2020
Manipur,Senapati,0,0,0,0,5/16/2020
Manipur,Senapati,0,0,0,0,5/17/2020
Manipur,Senapati,0,0,0,0,5/18/2020
Manipur,Senapati,0,0,0,0,5/19/2020
Manipur,Senapati,0,0,0,0,5/20/2020
Manipur,Senapati,0,0,0,0,5/21/2020
Manipur,Senapati,0,0,0,0,5/22/2020
Manipur,Senapati,0,0,0,0,5/23/2020
Manipur,Senapati,0,0,0,0,5/24/2020
Manipur,Tamenglong,0,0,0,0,5/13/2020
Manipur,Tamenglong,0,0,0,0,5/14/2020
Manipur,Tamenglong,0,0,0,0,5/15/2020
Manipur,Tamenglong,0,0,0,0,5/16/2020
Manipur,Tamenglong,0,0,0,0,5/17/2020
Manipur,Tamenglong,0,0,0,0,5/18/2020
Manipur,Tamenglong,0,0,0,0,5/19/2020
Manipur,Tamenglong,0,0,0,0,5/20/2020
Manipur,Tamenglong,0,0,0,0,5/21/2020
Manipur,Tamenglong,0,0,0,0,5/22/2020
Manipur,Tamenglong,0,0,0,0,5/23/2020
Manipur,Tamenglong,0,0,0,0,5/24/2020
Manipur,Tengnoupal,0,0,0,0,5/13/2020
Manipur,Tengnoupal,0,0,0,0,5/14/2020
Manipur,Tengnoupal,0,0,0,0,5/15/2020
Manipur,Tengnoupal,0,0,0,0,5/16/2020
Manipur,Tengnoupal,0,0,0,0,5/17/2020
Manipur,Tengnoupal,0,0,0,0,5/18/2020
Manipur,Tengnoupal,0,0,0,0,5/19/2020
Manipur,Tengnoupal,0,0,0,0,5/20/2020
Manipur,Tengnoupal,0,0,0,0,5/21/2020
Manipur,Tengnoupal,0,0,0,0,5/22/2020
Manipur,Tengnoupal,0,0,0,0,5/23/2020
Manipur,Tengnoupal,0,0,0,0,5/24/2020
Manipur,Thoubal,0,0,0,0,5/13/2020
Manipur,Thoubal,0,0,0,0,5/14/2020
Manipur,Thoubal,0,0,0,0,5/15/2020
Manipur,Thoubal,0,0,0,0,5/16/2020
Manipur,Thoubal,0,0,0,0,5/17/2020
Manipur,Thoubal,0,0,0,0,5/18/2020
Manipur,Thoubal,0,0,0,0,5/19/2020
Manipur,Thoubal,0,0,0,0,5/20/2020
Manipur,Thoubal,0,0,0,0,5/21/2020
Manipur,Thoubal,0,0,0,0,5/22/2020
Manipur,Thoubal,0,0,0,0,5/23/2020
Manipur,Thoubal,0,0,0,0,5/24/2020
Manipur,Ukhrul,0,0,0,0,5/13/2020
Manipur,Ukhrul,0,0,0,0,5/14/2020
Manipur,Ukhrul,0,0,0,0,5/15/2020
Manipur,Ukhrul,0,0,0,0,5/16/2020
Manipur,Ukhrul,0,0,0,0,5/17/2020
Manipur,Ukhrul,0,0,0,0,5/18/2020
